"Gene","Module","p","p.adj","coef","AUC"
"PRKY","unassigned",0.0581580291847947,0.224979744478022,-1.74291532782564,0.651515151515151
"FKBP1B","unassigned",0.0734878762161502,0.255219873041251,0.759506423208003,0.651515151515151
"ATP5ME","M19",0.0416344550789363,0.187212219535903,2.43648705810304,0.651515151515151
"IFITM3","M7",0.0359798543533372,0.173013491019151,-1.1805683502076,0.651515151515151
"SEC24A","unassigned",0.0280808794971711,0.151159735282842,-1.9943663687706,0.651515151515151
"ERN2","M20",0.0323732132500202,0.163456682940601,2.18179930870613,0.651515151515151
"TAPT1","unassigned",0.0379242998225639,0.177903761380587,6.34418000830182,0.651515151515151
"BEX3","M10",0.0620353686939993,0.232399364153452,-1.18080090252901,0.651515151515151
"SMG8","unassigned",0.04397418348168,0.192435048771311,-2.62422648730644,0.651515151515151
"PIDD1","unassigned",0.0385848511314276,0.179511283765952,3.17715258288451,0.651515151515151
"BORCS6","unassigned",0.0395832128796755,0.18247489899895,3.52309596062266,0.651515151515151
"PLEKHG6","M20",0.0338830664792718,0.16740592590304,1.16370180094819,0.651515151515151
"CEBPA-AS1","M20",0.0616594930262641,0.23188354289487,2.19573424491061,0.651515151515151
"SLC12A6","unassigned",0.283329718955354,0.52877232432947,-0.814316552996444,0.651515151515151
"SHTN1","M20",0.0355362698542838,0.171785346573571,1.70520649733657,0.651515151515151
"MRPL41","M19",0.048125703406945,0.202363282898433,2.95053126390456,0.651515151515151
"MRPL1","M19",0.137178141649415,0.35820167055118,1.10785247718579,0.651515151515151
"FAM118B","M20",0.12694592383379,0.344064651352798,1.27856877829039,0.651515151515151
"PLPP5","M12",0.0348960158674985,0.170445539250209,-2.26272498324134,0.651515151515151
"TEX35","M14",0.0719401190485833,0.252090117610573,2.55954668335704,0.651515151515151
"C4orf3","unassigned",0.0474879163514707,0.20058770120829,-1.62018288302449,0.651515151515151
"SLC25A25","M1",0.0815258752513537,0.271850856864224,1.55885886840734,0.651515151515151
"ADCK1","unassigned",0.0198627100104201,0.124470551149867,2.94270083639085,0.651515151515151
"IFI27L1","unassigned",0.0248729602429841,0.141661594294367,2.78505624775967,0.651515151515151
"ZNF530","unassigned",0.0531175172696888,0.213992514678709,3.02304843455343,0.651515151515151
"HES5","M16",0.0868546566626963,0.280578536588119,1.75847064523165,0.651515151515151
"TFAP4","unassigned",0.0587394337062647,0.226338204989181,2.17725834298045,0.650974025974026
"CORO2B","M8",0.0642656910768083,0.236767958075368,2.25945526513521,0.650974025974026
"PXK","M6",0.0197983234317452,0.124215328782577,-2.62474691516583,0.6504329004329
"FAM124A","unassigned",0.114877211210685,0.324901917031476,-3.7947584671856,0.6504329004329
"SLC36A1","M24",0.0778771066467911,0.264126473085364,0.911105541981564,0.6504329004329
"DCAF8","unassigned",0.0521690801835892,0.211793219883716,3.64456852315452,0.6504329004329
"BPNT1","M20",0.0278400442734528,0.150479744459498,2.16270586680441,0.6504329004329
"ACAT1","M16",0.0240488779485882,0.139037443027045,2.935722236309,0.6504329004329
"KCNIP2","unassigned",0.0435399002760802,0.191487972092921,4.53404239494682,0.6504329004329
"STRIP2","unassigned",0.0596132334829522,0.228094558914394,-0.82599296309896,0.6504329004329
"LINC01089","unassigned",0.0349769461693809,0.170517613234398,3.32704751201034,0.6504329004329
"LINC01016","unassigned",0.040779871670199,0.185109503417857,4.16762250053459,0.6504329004329
"BANK1","M6",0.0461723301709789,0.197725178671203,-0.537583030516076,0.6504329004329
"PCAT18","unassigned",0.158105610477327,0.387670250581512,1.68312474601049,0.6504329004329
"CTNND2","unassigned",0.0694500694021961,0.246728899509514,4.70483811060815,0.6504329004329
"KAZALD1","M20",0.0453345623328402,0.195628897375376,1.71431942101268,0.6504329004329
"HSD11B1L","unassigned",0.0266561070991202,0.147693281657094,3.79987251309514,0.6504329004329
"COX7C","M19",0.0413606154454686,0.186514082666793,2.26985977347965,0.6504329004329
"NDUFA6","M19",0.0509662526573744,0.209252985655923,1.84157067233765,0.6504329004329
"SLC35A1","M18",0.0582323234088469,0.225101060431986,1.66321004428816,0.6504329004329
"SCG5","unassigned",0.0544315156338909,0.216418935643446,-0.898681448820057,0.6504329004329
"SLC13A3","unassigned",0.0402571286237196,0.18401567465855,5.1849128208186,0.6504329004329
"WAS","M6",0.0444823435174753,0.193651475556703,-2.26593000852064,0.6504329004329
"GZMK","M6",0.0440405886765984,0.192527631821628,-0.636071177630536,0.6504329004329
"CEACAM8","unassigned",0.0329319807644278,0.165101269033527,2.03657391616965,0.6504329004329
"ANP32E","M3",0.0306082537279463,0.158159403050876,-1.30726208336561,0.6504329004329
"PDE3B","unassigned",0.0387985688053954,0.179965405113555,2.07325257002151,0.6504329004329
"AMOT","unassigned",0.0350355617782683,0.170558449771087,2.84120864801219,0.6504329004329
"NEK7","unassigned",0.0459647159509034,0.197319600761943,-2.1338172344474,0.6504329004329
"POLDIP2","M20",0.036272320086874,0.1736988728228,3.62367094264598,0.6504329004329
"TCEAL9","unassigned",0.0671762930371765,0.243046572473846,-1.08479471320709,0.6504329004329
"PQLC1","M16",0.0880945513692526,0.282495249436692,2.03698246716216,0.6504329004329
"TIMM9","M38",0.0524526566832819,0.212143953965374,-2.20844892517205,0.6504329004329
"DIS3","unassigned",0.0443988763867334,0.193495624099498,-2.06668152370313,0.6504329004329
"TMEM206","unassigned",0.0373444489081221,0.176535053593808,-2.96918179581497,0.6504329004329
"SLC39A4","M24",0.174704030737792,0.409224761208177,0.380732907573225,0.6504329004329
"ZNF587","unassigned",0.186377611775049,0.423632002255743,1.05905340491541,0.6504329004329
"LRIF1","unassigned",0.0339184570428693,0.16740592590304,-1.41860017024119,0.6504329004329
"COQ8B","unassigned",0.130415086233163,0.348563957750454,2.64894091303596,0.6504329004329
"CENPJ","M15",0.0450439431627416,0.194963176116335,2.87120785831697,0.6504329004329
"ZNF717","unassigned",0.0436819850040256,0.191759403329143,4.01320938792295,0.6504329004329
"TLR10","M6",0.0434433355910034,0.191406225633303,-0.841318350151496,0.6504329004329
"RNF215","unassigned",0.0691493019107345,0.246353198132264,2.35493863867142,0.6504329004329
"CCDC196","M19",0.0426343014030779,0.18921978746304,3.26951784685903,0.6504329004329
"CEP41","unassigned",0.0844247088583839,0.276848199129742,3.09437981068789,0.6504329004329
"ETV2","unassigned",0.301241457185018,0.546908262957588,-1.27075170266236,0.649891774891775
"SH2D4A","M20",0.0842692907890599,0.276774206477579,1.43568084904576,0.649891774891775
"SPEF2","unassigned",0.0389212910221771,0.180321940055323,5.05979948254546,0.649350649350649
"ACSM5","unassigned",0.0311592319938757,0.15990328222893,4.11934288792604,0.649350649350649
"SLC25A48","unassigned",0.0232941283906134,0.136636004311775,2.13572966752214,0.649350649350649
"PMS1","unassigned",0.0512682266037206,0.210011951653276,-4.36093398929344,0.649350649350649
"IFIH1","M7",0.0454020765396126,0.195866500793079,-2.00002241940824,0.649350649350649
"C12orf76","unassigned",0.026129139498611,0.145842879763539,5.67053173782113,0.649350649350649
"AP002008.3","unassigned",0.0519063740382391,0.211341442745657,2.67031018320733,0.649350649350649
"HM13","M12",0.102047662516525,0.305385784574283,-2.71630422857564,0.649350649350649
"CEP128","M20",0.0182298865380531,0.118535711185216,-3.83388264785611,0.649350649350649
"FAR2","M20",0.0832478174194722,0.274792347348805,1.33913974949163,0.649350649350649
"RGPD4-AS1","M37",0.065515098812118,0.239621547889054,3.41756564514736,0.649350649350649
"MOB3B","M24",0.0323280156675961,0.163343192558824,2.11174271886242,0.649350649350649
"HOPX","M6",0.0363142490699945,0.173771470526907,-1.79326967278483,0.649350649350649
"PDLIM7","M20",0.0313124326235862,0.160480043250696,-2.68420786682396,0.649350649350649
"HNRNPAB","M20",0.0671577127623677,0.243046572473846,1.57185799836314,0.649350649350649
"BRD4","M33",0.0674016973048514,0.243371764912893,-4.63565156237713,0.649350649350649
"KDM4A","M32",0.138027739476292,0.359622049730427,1.52712723181153,0.649350649350649
"OTUD4","unassigned",0.039929878294119,0.18330013603829,-3.97244986364907,0.649350649350649
"IFT140","unassigned",0.0478750274276124,0.201829618442486,3.25078370025448,0.649350649350649
"ALDH1L1","unassigned",0.0740995202421081,0.256234374539714,1.32056771257379,0.649350649350649
"CTH","unassigned",0.0572278569712243,0.222916533506782,1.11077568712264,0.649350649350649
"TAF1A","unassigned",0.029020170626319,0.153689651104839,-1.32908486955106,0.649350649350649
"CLCN5","unassigned",0.149102269132336,0.375949782470131,1.17105544968609,0.649350649350649
"NTF3","unassigned",0.0763050278781869,0.260654212771546,-2.56327082595349,0.649350649350649
"KRT10","unassigned",0.0400241709627348,0.18330013603829,-2.45596990544628,0.649350649350649
"SULT1A2","M25",0.0987631613545665,0.299777260699725,0.537364840457177,0.649350649350649
"GRIK3","M8",0.0371429258809435,0.176053735005785,4.32119940514032,0.649350649350649
"GRM7","M13",0.0410724572791007,0.185992551250569,5.28664803612073,0.649350649350649
"TM7SF2","unassigned",0.0649387447105881,0.23826020889966,1.92587980386394,0.649350649350649
"MMACHC","unassigned",0.035428003937471,0.171542477203762,1.81182278032327,0.649350649350649
"HSPA5","unassigned",0.0618641129025013,0.23218641984649,-1.9611873581511,0.649350649350649
"LPIN1","M20",0.0265112401970889,0.147192127447939,-1.98788989644466,0.649350649350649
"TMEM41B","M20",0.0848838082353483,0.277529705279629,1.39248554235285,0.649350649350649
"ERI2","unassigned",0.0431981667823017,0.190570951305212,3.24155498150858,0.649350649350649
"IFI44","M7",0.0530662017187943,0.21396582272251,-0.88704631255064,0.649350649350649
"HOXA2","unassigned",0.0461985557951129,0.197766155917553,2.64058044928387,0.649350649350649
"PLEKHA2","M6",0.0590944781444075,0.226927989925143,-1.33460768579615,0.649350649350649
"C1orf115","M25",0.131629851863015,0.350559759558646,0.783260770650921,0.649350649350649
"SLC6A14","unassigned",0.080670420035381,0.270231720756302,-0.300532806924559,0.649350649350649
"TUBAL3","M24",0.0338371168658912,0.16740592590304,0.535946305728048,0.649350649350649
"CCDC15","unassigned",0.0461706410508939,0.197725178671203,2.55645170591958,0.649350649350649
"SLC52A1","M11",0.348482412141485,0.592378672924826,0.166568458764308,0.649350649350649
"KIAA1468","unassigned",0.0416974184857916,0.187334674482438,1.99099823379087,0.649350649350649
"SMIM29","unassigned",0.02749402279865,0.149445428676343,-2.64986750671833,0.649350649350649
"ZNF462","unassigned",0.044065829656941,0.192584449756606,2.49770779412281,0.649350649350649
"CISD3","M19",0.0336615791724253,0.167235181048135,1.66566747691118,0.649350649350649
"FAM98C","M24",0.0566768741752374,0.221758844254306,1.58348100191318,0.649350649350649
"CTXN1","M36",0.228118034676506,0.472487301478372,-1.28595439053816,0.649350649350649
"PCED1B","M6",0.0274399173294817,0.149343411652394,-1.16738620702051,0.649350649350649
"SRGAP2C","M20",0.0679571568044186,0.244573315703543,-0.861994578948198,0.649350649350649
"FDCSP","M6",0.0413503607186071,0.186514082666793,-0.257271133724559,0.649350649350649
"CAPN10-AS1","unassigned",0.0240818792658989,0.139105354011504,3.1716357071472,0.649350649350649
"PHRF1","M35",0.0540389224282806,0.215662817393266,3.41874971950717,0.649350649350649
"KDF1","M20",0.0535552858819299,0.214724617351855,1.59463807367918,0.649350649350649
"NOMO3","unassigned",0.0237886899241281,0.13802003091723,2.23481101076791,0.649350649350649
"ABCA3","M10",0.111638573247174,0.319091971398291,-1.92821978114895,0.648809523809524
"HYAL4","unassigned",0.0451284314588899,0.195114100719318,2.79308195145196,0.648809523809524
"SSH1","unassigned",0.0190730331054639,0.12207624804611,-3.90423036297511,0.648268398268398
"CYB5R3","M10",0.0227820380106364,0.134916670131514,-2.31964034957362,0.648268398268398
"CCDC82","unassigned",0.0327529869055551,0.164486504162668,-3.44936055842537,0.648268398268398
"ANTXR2","unassigned",0.0696830261207155,0.247079422419462,-1.58975473407067,0.648268398268398
"PSMB8-AS1","M6",0.0374653259398942,0.176665022246135,-2.30233509199707,0.648268398268398
"LGALS3","M20",0.0329984192401799,0.165209442744853,1.17353258510635,0.648268398268398
"LSMEM1","unassigned",0.0597052674900332,0.228270333580635,2.4442908251153,0.648268398268398
"R3HDM2","unassigned",0.0561187772535491,0.220452609246022,2.43082698047147,0.648268398268398
"SURF1","unassigned",0.0574797318514753,0.223387389526449,3.14445080429469,0.648268398268398
"ACP5","unassigned",0.114951946613273,0.324901917031476,-0.554782939134088,0.648268398268398
"SERPINA6","M16",0.0296460311920891,0.155434141540123,2.61084473465784,0.648268398268398
"TNFSF9","unassigned",0.0472555851719992,0.200160932806567,-1.1697061792602,0.648268398268398
"MASP2","unassigned",0.0513820578812483,0.210164301795223,3.81552422576233,0.648268398268398
"UGT2B15","M11",0.110226861050397,0.317073573054442,0.600882537684872,0.648268398268398
"VAPA","unassigned",0.0673166994906649,0.243296040047948,4.28078053524,0.648268398268398
"ANXA3","M20",0.04270049989996,0.18934950969288,-0.899095755035047,0.648268398268398
"ACAT2","M20",0.0788040125638267,0.266160256305869,0.715233093769794,0.648268398268398
"SUN2","M35",0.0473408488538205,0.200323892114148,2.93571087067508,0.648268398268398
"LRBA","unassigned",0.0410549340788552,0.185988784022556,2.35829877428038,0.648268398268398
"WDR26","unassigned",0.0494869851927274,0.205984796608615,-2.68576983811234,0.648268398268398
"GRAMD1C","unassigned",0.0552064328219038,0.217847963335606,0.447768630938339,0.648268398268398
"AC005495.1","unassigned",0.0920596264469372,0.288907794170765,2.95747567916035,0.648268398268398
"NCBP2-AS2","M17",0.0326892393444244,0.164428860137017,1.74827492922661,0.648268398268398
"ZNF662","unassigned",0.0550964067234799,0.217553446097943,1.9332600299735,0.648268398268398
"KIAA1324L","unassigned",0.0211728944983118,0.129633498467865,1.48205741621364,0.648268398268398
"ZNF418","unassigned",0.0296091573498449,0.155344374901838,2.16582311785644,0.648268398268398
"SLC6A11","unassigned",0.0321275854469119,0.162805452592545,5.14747117154992,0.648268398268398
"CIDECP","unassigned",0.0408940887875477,0.185473795426568,3.74875412806964,0.648268398268398
"RPUSD3","unassigned",0.035420698907162,0.171542477203762,5.49324568654285,0.648268398268398
"AC090061.1","unassigned",0.142881815310756,0.367220273369753,-2.45990659597657,0.648268398268398
"AL022068.1","unassigned",0.046236956684871,0.197766155917553,3.15659422413747,0.648268398268398
"CTSF","M10",0.069102751372778,0.246349711540351,-2.2139200075325,0.648268398268398
"DNAJB4","unassigned",0.0465851075029305,0.198519955544187,-1.03883147259079,0.648268398268398
"TFF3","M20",0.0766269852341004,0.261436902720418,1.0185543754835,0.648268398268398
"CFD","M10",0.0352052095508544,0.171013817487767,-1.14887036933672,0.648268398268398
"CYP4F3","unassigned",0.0527224437031883,0.212933755063305,-0.53714531022088,0.648268398268398
"GRTP1","M20",0.026776999012478,0.147903601547276,1.80822113807917,0.648268398268398
"HIST1H2BN","unassigned",0.0565985352989846,0.221617715140087,2.30042838095483,0.648268398268398
"TANK","unassigned",0.0375594659106785,0.17685291788316,-1.91287562481613,0.648268398268398
"ARAP1","unassigned",0.0824850296352898,0.273023365137515,-2.54789083524705,0.648268398268398
"TSPAN13","M20",0.0470802710432031,0.199764117409911,2.4992416778038,0.648268398268398
"IFT74","M20",0.0376906254004256,0.177184114635662,1.24647413867331,0.648268398268398
"MPP5","unassigned",0.0520489848492656,0.211490178944484,1.30424192952255,0.648268398268398
"SHPK","unassigned",0.192439637541783,0.430947657849233,1.22744792636881,0.648268398268398
"THNSL1","unassigned",0.0330475871034341,0.165279967424456,2.74860283400341,0.648268398268398
"H2AFJ","M19",0.0263653401798556,0.146692761120958,2.46592283016357,0.648268398268398
"USP3","unassigned",0.0529984620468053,0.213911421486836,-3.62223235276161,0.648268398268398
"TMEM192","unassigned",0.097860580471499,0.298448996013909,1.12179607657513,0.648268398268398
"ZSCAN25","unassigned",0.2192023478725,0.462300044205759,1.93407363292261,0.648268398268398
"SH2D6","unassigned",0.0334353274414506,0.166425400419802,2.10679512001132,0.648268398268398
"GDI1","M10",0.0574228947920807,0.223387389526449,-2.01665042746684,0.647727272727273
"MFSD6L","M20",0.0586470790897075,0.226095922794765,2.1027493854431,0.647186147186147
"PPP2R5C","M38",0.043573748967654,0.191498043451307,-2.45886610715591,0.647186147186147
"RNF32","unassigned",0.0686966365622097,0.24580312690649,3.94084656820955,0.647186147186147
"ATP13A4","M16",0.0245049988040724,0.140466153859058,4.35151708785641,0.647186147186147
"RBFADN","unassigned",0.0670584626162647,0.242864968568093,3.97590858352258,0.647186147186147
"TMEM221","unassigned",0.0321284331392497,0.162805452592545,3.36595227704926,0.647186147186147
"CHPT1","M20",0.113984801510628,0.323330377450074,0.636247937146271,0.647186147186147
"NUDT16P1","M20",0.0501067825522322,0.207402521780016,1.64306902106362,0.647186147186147
"PITPNC1","unassigned",0.075847940775975,0.259583208888601,-1.29040867961548,0.647186147186147
"FNIP2","unassigned",0.178576447378492,0.413549608482965,0.744144472103723,0.647186147186147
"SOX5","unassigned",0.0970489431580944,0.297417938799856,-2.81847461322139,0.647186147186147
"PRKCZ","M20",0.0510302637513937,0.209311798620093,1.19594117571664,0.647186147186147
"EPS8","M24",0.0558383241070599,0.219570249969986,1.40765690304123,0.647186147186147
"BTBD3","unassigned",0.0687103844377849,0.24580312690649,1.33631615476129,0.647186147186147
"NUBP1","M31",0.0800198408462761,0.268881024710762,-2.1519581292533,0.647186147186147
"ICA1","M10",0.0472033163374298,0.200094640354536,2.58395072918104,0.647186147186147
"MYL6B","unassigned",0.0293589202001471,0.154516565276777,-1.8290165761185,0.647186147186147
"ACOX3","unassigned",0.0522292532287856,0.211836955292841,2.41615084434291,0.647186147186147
"DIMT1","unassigned",0.0594209889713531,0.22789752039615,-1.97548603048342,0.647186147186147
"IFI44L","M7",0.118803039258325,0.330616017664166,-0.368726721256731,0.647186147186147
"GFER","unassigned",0.0714216049211156,0.251036966213235,2.33096928007507,0.647186147186147
"ADGRB3","M8",0.055238542726922,0.217919999636758,-5.49116970715744,0.647186147186147
"LIFR","unassigned",0.202164940810867,0.441641457810376,-0.87904607015493,0.647186147186147
"PLCL1","M20",0.0688389195095967,0.245971686725681,-2.79965796407133,0.647186147186147
"EPHA3","M9",0.0630038969533403,0.23489426885203,-2.57878510408477,0.647186147186147
"NDRG2","M21",0.0338757309461534,0.16740592590304,1.41699985220068,0.647186147186147
"ZNF43","unassigned",0.0413860208765654,0.186541506507162,1.59247150254889,0.647186147186147
"NFKB1","unassigned",0.0363503237427909,0.173838322332125,-2.25902425185661,0.647186147186147
"SLIT2","M8",0.0530267695681877,0.21396582272251,-2.33354478376333,0.647186147186147
"HLA-DPA1","M6",0.0518385121466943,0.211180512187349,-0.803833476098073,0.647186147186147
"ZBTB7A","unassigned",0.0301741214392225,0.15715521725746,3.45749326870191,0.647186147186147
"PAMR1","M13",0.0630058440006811,0.23489426885203,-1.93161735600814,0.647186147186147
"HIPK2","M35",0.0483898364277983,0.202912219987427,-3.57562976259399,0.647186147186147
"KIAA1211L","unassigned",0.0474911691334268,0.20058770120829,3.08816930979974,0.647186147186147
"EFR3B","unassigned",0.072902394096702,0.254253161141247,3.08182438741624,0.647186147186147
"SLC25A38","unassigned",0.0501914189091607,0.20769819206056,1.58116986733635,0.647186147186147
"SSBP3","unassigned",0.0897589385574616,0.285290476832852,1.41268051825574,0.647186147186147
"PRDM4","M20",0.0550274138474717,0.217553446097943,3.56231408587051,0.647186147186147
"SMARCAL1","unassigned",0.0575316055747932,0.223404547875402,-2.75881303055655,0.647186147186147
"CHMP6","unassigned",0.0703034991501474,0.248594105884201,1.88728992405458,0.647186147186147
"COQ6","unassigned",0.0821078250701033,0.272530496354111,1.6018876629129,0.647186147186147
"TMEM100","unassigned",0.0302614264223557,0.15723453917732,-1.48403558636519,0.647186147186147
"TRPM4","M16",0.0784869931725149,0.265488584002255,1.11591268133531,0.647186147186147
"ZNF322","unassigned",0.0456335050121751,0.196599858514729,-2.63056146622553,0.647186147186147
"GIPC2","M24",0.0536565505120574,0.214858422353399,0.565971988801031,0.647186147186147
"MLST8","unassigned",0.176175615570669,0.410784369488339,1.78736470308237,0.647186147186147
"MSANTD4","unassigned",0.0376647561195311,0.177184114635662,-3.69231999361618,0.647186147186147
"ZNF622","M21",0.0595860501042329,0.228094558914394,1.68097139373653,0.647186147186147
"KLHL42","unassigned",0.0618743801799987,0.23218641984649,-1.63824955407265,0.647186147186147
"METTL7B","M24",0.172823950818998,0.407472461640214,0.335195731277878,0.647186147186147
"ZBED3","unassigned",0.0713474225352946,0.2508883543612,1.64621479189192,0.647186147186147
"ZNF397","unassigned",0.0486539779897921,0.203694016449678,3.47377225999105,0.647186147186147
"TMEM200C","M6",0.0546379530190266,0.216925603528862,-2.65038518923697,0.647186147186147
"EML6","unassigned",0.0250857943169167,0.142251679258108,-2.36659369010267,0.647186147186147
"C5orf63","unassigned",0.123787362100612,0.339122787469034,2.35447965170969,0.647186147186147
"C2orf92","unassigned",0.0914617129658463,0.287950617141673,-2.0422676955486,0.647186147186147
"DSEL","unassigned",0.0664852298442492,0.241791913620912,-3.99914485259997,0.647186147186147
"USP46-AS1","unassigned",0.0830943439920568,0.274462607444574,2.00055244027683,0.647186147186147
"AC156455.1","unassigned",0.0633161115649959,0.235430939851063,3.811604628583,0.647186147186147
"GAPLINC","unassigned",0.177946577271828,0.412744668385998,-0.872415151991555,0.647186147186147
"CACNA2D2","unassigned",0.043798133887854,0.192033869295508,1.44021339342188,0.646645021645022
"C11orf68","unassigned",0.0524226435992448,0.212077099067007,-2.89164322378853,0.646645021645022
"TBC1D14","M27",0.0541241664334686,0.215796961681122,2.95256975734138,0.646645021645022
"PROM2","M16",0.130924951696724,0.349273840779812,2.03924614647053,0.646103896103896
"SYTL3","unassigned",0.0758441637460433,0.259583208888601,-3.35295018606364,0.646103896103896
"CXCL2","M1",0.0584724971181918,0.225641292240441,-1.1374979197588,0.646103896103896
"APBB1","M20",0.106722300334694,0.311802201495239,-2.10793202606036,0.646103896103896
"APOE","unassigned",0.055580968063924,0.2188865915567,-1.2661334464637,0.646103896103896
"MDM2","unassigned",0.0706228989932314,0.249232124358209,-3.1680068300718,0.646103896103896
"CD164","M20",0.0822168718428349,0.272652156275764,1.58979283705456,0.646103896103896
"ATP2A2","unassigned",0.100349199369521,0.302258245285943,3.24400087364686,0.646103896103896
"TRAT1","M6",0.0689407880609967,0.246190320950901,-0.913908656670004,0.646103896103896
"CLDN1","M13",0.0431111482222902,0.190315815433175,-0.761578980737568,0.646103896103896
"RANBP17","unassigned",0.0583260488354222,0.225241940125793,3.82561966273569,0.646103896103896
"TPSG1","M20",0.223449815520069,0.466859478085321,0.665932058595959,0.646103896103896
"PRADC1","M19",0.0725648428756935,0.253469334575124,1.44203971144263,0.646103896103896
"GALNT5","M20",0.0590330029629394,0.226802663313159,1.4815004600087,0.646103896103896
"BASP1-AS1","unassigned",0.0587603409951988,0.226363312151232,2.29524755535075,0.646103896103896
"BRICD5","unassigned",0.100026367011257,0.30199130232219,1.61291406455598,0.646103896103896
"CEP57L1","unassigned",0.0943396776879677,0.292998269365413,5.64937197123013,0.646103896103896
"ATP5S","unassigned",0.0277675210190816,0.150242634368467,2.54257530892255,0.646103896103896
"GGNBP2","M38",0.0414896888414587,0.186723851871026,2.40371320888828,0.646103896103896
"LAYN","M20",0.0257111961391751,0.144381079640516,-4.3738593410608,0.646103896103896
"RNF212","unassigned",0.045198418049713,0.195309317995587,3.51100705975737,0.646103896103896
"LINC00476","unassigned",0.0415756712884959,0.187001353645054,3.54084618281452,0.646103896103896
"SRPK2","unassigned",0.0258704859017161,0.14491341622083,-3.17875395980536,0.646103896103896
"SCPEP1","M6",0.195283209010048,0.433843163067661,-0.954090536813675,0.646103896103896
"KRTAP5-AS1","unassigned",0.0813268510402349,0.271532591808927,3.11861582548291,0.646103896103896
"RFFL","M20",0.0586260456664024,0.226095922794765,3.46294927346121,0.646103896103896
"SLC3A2","M31",0.0401348736456787,0.183618798014218,-2.21350032308665,0.646103896103896
"CD9","M20",0.0867236937365199,0.280546036323244,1.92029091279298,0.646103896103896
"ECHS1","M20",0.0432696404123311,0.190801282322836,1.65042935897744,0.646103896103896
"RNF41","unassigned",0.0611827317154973,0.230764599399246,-2.80411178776729,0.646103896103896
"ACTR1B","M27",0.116556090411312,0.326979580228735,1.91055513684623,0.646103896103896
"ATG9A","unassigned",0.0616851446034618,0.231889907639778,1.42104989987602,0.646103896103896
"PPP2R5D","unassigned",0.0871192146278523,0.280978889660323,1.40643984090893,0.646103896103896
"PRSS8","M20",0.0277536914213304,0.150219481199623,1.4611932583659,0.646103896103896
"LSM4","M19",0.060304943809757,0.229115087242432,2.55432279246467,0.646103896103896
"PIK3R3","M20",0.0569734171155394,0.222398887729069,-2.24506844091189,0.646103896103896
"NDUFAF1","unassigned",0.0448658419808811,0.194535491326605,-1.7780714528,0.646103896103896
"ORC2","unassigned",0.16770662389956,0.400342614557017,1.24296483292087,0.646103896103896
"TPSAB1","unassigned",0.0426970632507611,0.18934950969288,-0.840550108251494,0.646103896103896
"KDM5D","unassigned",0.0362388874090485,0.173622132213501,-0.334801092572165,0.646103896103896
"MXRA5","M4",0.0437070163476878,0.191762248293663,-0.600646916009166,0.646103896103896
"BCKDHB","unassigned",0.0488522347156603,0.204306514183095,1.67715857525518,0.646103896103896
"CMAS","M20",0.0848534212609774,0.277529705279629,1.60856645477997,0.646103896103896
"ARL6IP4","M38",0.191487915858522,0.429848869126724,1.48038951412951,0.646103896103896
"AGO1","M32",0.0884250622237082,0.282920627281673,2.00995125006288,0.646103896103896
"IFT46","unassigned",0.0487085905135614,0.203814158070712,-1.9379958392253,0.646103896103896
"PACSIN3","M8",0.0519823033566476,0.211341442745657,-2.64476359577397,0.646103896103896
"TMEM127","M24",0.0380244725642516,0.178108078905037,4.05747766523822,0.646103896103896
"SIRPG","M6",0.0929803585460483,0.290637531711207,-2.08874607005702,0.646103896103896
"ATP1A1","M24",0.0501018062873727,0.207402521780016,2.06559593867628,0.646103896103896
"STK31","unassigned",0.0931716988740614,0.290890049106998,1.84303373359976,0.646103896103896
"TMEM87B","M20",0.0333945725202463,0.166275160231388,1.69403470196369,0.646103896103896
"TIFA","M6",0.23532167419103,0.480573177531901,-0.702548716326047,0.646103896103896
"AC099548.2","unassigned",0.0733899070212607,0.25505247616771,-1.13329158608146,0.646103896103896
"TMEM238","M20",0.0434594242094801,0.191423490168276,1.98808164280825,0.646103896103896
"LINC00641","M20",0.160854736132769,0.391775184984874,1.62879662503208,0.646103896103896
"CCDC57","unassigned",0.0416599924755599,0.187273512903138,5.35668179585375,0.645021645021645
"DEPDC4","unassigned",0.0370079375001791,0.175595127885465,4.68032359809495,0.645021645021645
"NUMA1","M33",0.0538028508196439,0.215000871595722,2.84999225024906,0.645021645021645
"POLK","unassigned",0.0550701534528707,0.217553446097943,-2.44119258605568,0.645021645021645
"RBM18","unassigned",0.0389735817241479,0.180446769978424,-3.12783318932981,0.645021645021645
"RPAP3","unassigned",0.036637580517664,0.174680965129536,-1.53203283812216,0.645021645021645
"DET1","unassigned",0.0424665247021166,0.188848167101949,2.3878123727222,0.645021645021645
"SSBP2","unassigned",0.0339196824879515,0.16740592590304,-3.68975520937574,0.645021645021645
"AC006504.5","unassigned",0.0589101119015016,0.226662707949785,1.79666243360333,0.645021645021645
"RAP1B","unassigned",0.170993398906128,0.404626925138332,-1.33074113014102,0.645021645021645
"M6PR","unassigned",0.0845887468159472,0.277186749722507,-1.12082719256102,0.645021645021645
"GOLGA4","unassigned",0.0660785209876218,0.241036913723198,1.53437947838384,0.645021645021645
"IDH3A","unassigned",0.0821337536748535,0.272530496354111,1.46029969805259,0.645021645021645
"VAMP8","M19",0.0529245924575846,0.21366809927242,2.11453203053614,0.645021645021645
