"","MEdarkmagenta","MEplum1","MEpurple","MEturquoise","MEdarkgreen","MEdarkturquoise","MEsienna3","MEgreen","MEgreenyellow","MElightyellow","MEblack","MElightgreen","MEmagenta","MEpink","MEroyalblue","MEcyan","MEdarkorange","MEdarkolivegreen","MEmidnightblue","MEdarkgrey","MEdarkred","MEskyblue3","MEwhite","MEbrown","MEsteelblue","MEskyblue","MEyellowgreen","MEsaddlebrown","MEred","MEyellow","MEviolet","MEsalmon","MEgrey60","MEpaleturquoise","MEblue","MElightcyan","MEorange","MEtan"
"66",0.0536410722155199,-0.0623060365904937,0.0854166026510037,0.0796022733438089,0.121687276395969,0.142668978310159,0.104006176941503,-0.072341710126677,0.061828822708311,0.0104402646685707,0.0358101441948871,0.0842824399659057,-0.0491395812502496,0.0517411241992821,-0.0381102603468565,0.138798152097618,0.0271356368334155,0.106642332339973,0.0861476520465284,0.0662095217893308,-0.00204159657761835,0.0858249114842776,0.0234778694087408,-0.0651060311117639,-0.0217914124673059,-0.0905308888241506,0.00966670524775588,0.0333622406582538,0.0286840079244788,0.0202683974552874,-0.00973153695076378,-0.0305772211827396,0.00623431888821115,-0.0295574114789434,-0.0851874282331943,-0.0321213109012689,-0.0918770047652828,-0.106952594922451
"71",0.0184108965453646,0.118732430219616,0.149547159421992,0.121785625574847,0.0189427451620297,0.00936464346474836,-0.0471919536009402,-0.0277703984112162,0.0434517713994835,0.0716921741346175,0.0636657085993542,0.105163462393033,-0.0494814103155405,0.159274069539658,0.0890888372730586,-0.0242827653711576,-0.000931342226983756,0.0886131788249241,0.0981553108493252,0.104245572655806,0.153442415408712,0.164639914956019,0.187835851115366,-0.0718548140650148,-0.0572003939918478,-0.0224469212703948,-0.0484739181505172,-0.0542877008918514,-0.0604986764679379,-0.0624540711619284,-0.0367878138366319,-0.124391814280517,-0.0690530949407642,-0.0689879077512362,-0.0804454984170441,-0.0807332435835717,-0.0683649743271627,-0.0622612947756809
"72",-0.0199804216976971,0.148551461145395,0.12567025151629,0.0925444420133158,0.0122683625786806,-0.0429658356227699,-0.0920658890065821,-0.0372264426020736,-0.0629934537866027,0.0260209982391864,0.0332849447116783,0.0341123949277197,-0.0246372407649175,0.135467892196938,0.0785888872442172,-0.0342954944133145,0.0529524264511866,0.103136625060813,0.105561310139595,0.0577680563375597,0.139711226800096,0.138982734509824,0.174399571198748,-0.0464478016921007,-0.0287326705091671,-0.0852294311041523,-0.0313572919612403,0.0128742257941009,-0.00432819022283325,0.0145769724996541,-0.00569954291447828,-0.0457946132642497,0.00447499524898345,-0.0482617926993269,-0.065778819203318,-0.01658825322195,-0.0670118300553069,-0.0774061430043064
"73",0.133118618728791,0.020584863448108,0.0139265136775934,0.0404903928117312,0.108058643156297,0.13944094859233,0.224345249081627,0.142242560308846,0.0686019805343949,0.101666737535918,0.153770534174699,0.123686718351334,-0.059316139311035,-0.0780451329503895,-0.0909156752465474,-0.00796786808729898,-0.166374100962621,-0.106806332428373,-0.13120018786357,-0.0579945762630366,-0.0999860351238533,-0.0520633869144016,-0.0452515245772151,-0.0198726365986743,-0.0170405715448794,-0.0835641416208778,-0.0367505825976888,-0.0187675315097267,-0.034141084948446,-0.064798713312274,-0.0206233578651528,0.111497807667539,-0.0694876801180114,-0.0306738974284452,-0.0878885715142792,-0.0998121719383139,-0.00196294595556577,-0.123128138110892
"78",-0.00922904287829674,0.111941572434384,0.156904604082064,0.116739458772816,-0.0416027684372758,-0.0664377805331472,-0.102591122394533,-0.0278883648404273,0.0327533474837198,0.037179813532092,0.0461658274001226,0.0761067863144472,-0.0170969830566632,0.176748270138008,0.123839467387608,-0.0285050494145832,0.0395866465919455,0.125197879674221,0.0857016172368953,0.102034578357405,0.166008812614475,0.151023661834227,0.16477676242464,-0.0212027159286872,-0.0267948092968875,-0.0254031624757197,-0.0217309056248172,-0.0460543235854285,-0.0355359180500537,-0.040506633223722,-0.0259049892356952,-0.0654698139646304,-0.046189805063472,-0.0493438752157984,-0.0708235029712259,-0.0537990975990597,-0.0606252111063907,-0.0167518858254752
"81",-0.0835327610295549,0.143620037812051,0.0424885698924891,0.045736889090411,-0.124960384245069,0.00495970304930292,0.0233666683890165,0.244545104644805,0.0223959701847298,-0.0438185266339483,0.161087179431365,0.0286657644379256,-0.0393123540465108,0.00892608462174165,0.0575080459686916,-0.302509677110173,-0.208207178817857,-0.19880545452449,-0.205044205828494,-0.212773560016617,-0.195036373869246,-0.115553933479314,-0.0507573347049941,0.2101374609653,0.026917822306632,-0.0729696455867301,-0.0357894996987074,-0.0727847533481329,-0.0625016412364086,-0.132401875372316,-0.0449205734569079,-0.0913958054860317,-0.104988150608264,-0.0498291568102707,-0.0865625861809462,-0.180740335312449,-0.0617010873052129,-0.139695467978932
"85",0.232766179990804,0.129410554358413,0.143556279271567,0.115399856650331,0.112642087196216,0.117796829062306,0.0608356928745147,-0.00308540972350497,0.143323484430582,0.14204336231802,0.094552569078434,0.140933321253196,-0.035911235242723,0.114276286410395,0.0229360348285209,0.0277592040702814,0.0264200296332112,0.118380957752803,0.121812382840035,0.13810377241288,0.176247539590273,0.181484655934748,0.172115224253602,-0.101705967638838,-0.0480031225689602,-0.0335022647329016,-0.0160458982744213,-0.00623758118617623,0.00574587037599944,-0.000536616369571439,-0.018491046250852,-0.102316469239749,-0.0143437750867971,-0.0473887425611997,-0.0706606685933347,-0.0331806564387774,-0.0840870954523465,-0.073040597090036
"86",-0.019731761289175,0.146505843742603,0.132546032166879,0.116372105146755,-0.00649602690850344,-0.0187112959660225,-0.0516456356632983,-0.0217348079584456,0.122703660780838,0.0549928287202707,0.0350663507547621,0.0919318377819793,-0.0376261753956863,0.151084642591061,0.0807942901466593,-0.0382774504560531,0.00874396002595538,0.0960989120114438,0.0843054711410324,0.102816566445624,0.156421612639577,0.153781355611016,0.179627218928917,-0.0953648240596129,-0.0568783259582961,0.0123406845743314,-0.0453916714774154,-0.049861083920207,-0.0487014143294049,-0.0644552781992254,-0.0488393913747577,-0.0961751907243682,-0.0759376207751446,-0.0717584120404184,-0.0942669711034047,-0.08226637841824,-0.0771479040231109,0.00243669072659771
"90",0.139932422574525,-0.06822185023478,-0.00410864631700649,0.00893727759405034,0.114383878703094,0.134422976491408,0.195370449973656,0.0696611882727982,0.0361769481518697,0.0382772291365046,0.0629184165634437,0.0558090664481888,-0.0658155083207281,-0.0895889538547453,-0.113786746086214,0.0482618942778395,-0.0482486606582361,-0.0446775505979236,-0.065339601872213,-0.0124153045713831,-0.0665622112220441,-0.0327671665208472,-0.0449381324985603,-0.0290271275950188,-0.013649699228473,0.0264225950315593,-0.0160699828265753,-0.0120699221701492,-0.0276142598005192,-0.036002802722298,-0.0386058032197092,0.0119667060445814,-0.0465961578586201,-0.0440915591951883,0.00852851520519094,-0.0230802258455507,-0.04580810850933,-0.0761110483294513
"92",0.1847381872037,-0.0135008208580096,0.101177477429992,0.0904284592224814,0.0512225178090906,0.0531334871786287,0.102923158324306,0.00670346187265967,-0.0550561522777461,0.0180448587271186,0.0903748030222133,0.0665441023644823,-0.0540785850972136,0.0309276428330502,-0.0272484868233782,0.04990672377826,-0.0393504196085986,0.0476924752773473,-0.0152783008646845,0.00321157379453766,-0.0171619273297906,0.0986139249858897,0.0274619707029201,-0.0700868579688382,-0.0556529930737385,-0.100680153332321,-0.0409183578819878,-0.0418771826736311,-0.0176183784928171,-0.0379750804051033,-0.0586773735457121,-0.0613601260107227,-0.0677067045628463,-0.0771479689915793,-0.110751986383342,-0.08343953850946,-0.0902264808171147,-0.101220747494697
"96",0.0892061401974586,0.0233830368104162,0.0661446287306944,0.0591667718870893,0.18051382669697,0.122404207377438,0.102812583797633,0.0137642507876285,0.0593188049323856,0.135962527787292,0.0522963314831909,0.0915169277347395,-0.0430831430893096,0.022871993894422,-0.0351937838870753,0.107671517698983,0.063807388025171,0.108239543886629,0.147706722615077,0.16881871778951,0.159407105943823,0.120017592945386,0.119139035010163,-0.0943026999225837,-0.0426702808322109,-0.0230671574749408,-0.0238220510678215,-0.0174038704916305,-0.00132952872385813,0.0240907361067404,-0.0318693338067626,-0.0274764164424434,0.00341635345573403,-0.00453923085769168,0.0405390686911988,0.0606412787853001,-0.0367768374357365,-0.00685419264386318
"11",-0.128930180423754,-0.255960932057658,-0.167582375892089,-0.165624491090058,-0.0886160456907439,-0.150916188208884,-0.0794286330760033,-0.078707813941452,-0.0845546566919993,-0.245028208377195,-0.20161505226945,-0.212644200552426,0.110478129367128,-0.0835924456431172,0.0175441348029272,0.112639561764684,0.193513539422488,0.0555722681935868,0.0581195172775489,-0.0713993694651101,-0.116169162399762,-0.148739083261978,-0.200408421763015,0.0981693267119856,0.123891159325769,-0.124732977520199,0.0897616260874332,0.0160875153654893,0.08084047600164,0.101850638470378,0.038406169903364,-0.013318850593282,0.0767409182145273,0.00309844533154929,0.247555294992846,0.168277253174458,-0.00591132201134852,0.0958350591600743
"13",0.0122475512446179,0.0741178716761673,-0.0196322557224317,-0.0137528085315957,-0.0572079864020266,-0.0301587490434492,0.0262883278705048,0.188833058390097,-0.0616048006840568,0.125965609498593,0.125338520574952,0.0596038431944577,-0.0492561539632638,-0.0967891263179772,-0.0825102750543731,-0.154839104982085,-0.172446826626741,-0.191330098600164,-0.169415939982781,-0.0552875569116818,-0.056756649747338,-0.100587461006164,0.00834331979093861,0.000349443375347449,-0.0302793464817135,0.177024605726539,-0.0369546937492223,-0.0316497286188522,-0.0614264670448828,-0.061096940352529,-0.0312855573890509,0.0749328097633634,-0.00529274164533246,0.0502213976390321,0.0165973773248198,-0.048481866957651,0.0738011893518022,0.166756938483832
"56",-0.0338211478047429,0.191590752920855,0.131320072769101,0.0949127995392594,-0.00335663335071095,-0.0460027613289322,-0.0960190329113776,-0.0352622849870886,0.0953943454291719,0.0490231959526275,0.0216569555597745,0.0810601839458319,-0.0320931637825977,0.153622069086158,0.0865640401503002,-0.0256669424869918,0.0361590824065886,0.113970432600112,0.109976006804926,0.132245052973786,0.175043964552811,0.153153808365289,0.164946598733754,-0.0897738104967673,-0.0518128711711262,0.0201681002533195,-0.0242148119579785,-0.0327352667073112,-0.00664432672565008,-0.00635828640944025,-0.0309939426892914,-0.0559257835029684,-0.0363309063475903,-0.0675664877934129,-0.0633480244634024,-0.0152885335094507,-0.068160011923376,-0.0352841408489098
"59",-0.0382118332913221,0.0124269161022168,0.115299890960697,0.0792775959858027,-0.0295871476055137,-0.0633031406689805,-0.0351514100069252,-0.0823740906042698,-0.0978069132484112,-0.0775263869618699,0.00625096931518373,-0.0162940000530202,-0.050945430356835,0.0991826776757654,0.0485677816142717,0.0199665206992242,0.0217674534650874,0.0961140717126156,0.0105040623542613,-0.0219654743864441,-0.035253719591349,0.0919325929422748,0.017504036127408,-0.0488430490106707,-0.0582544267892145,-0.0709572807568837,0.00835946086675875,-0.0261072094636425,-0.00544741128759636,-0.0162390467628885,-0.014178337757102,-0.101830977083696,-0.0240733471064692,-0.0628026241792522,-0.0888105600225435,-0.061763833344025,-0.0864060995485409,-0.0864991871808548
"61",0.172640099186801,0.156903074713356,0.114152408889641,0.0905118920782414,-0.0136473543446092,-0.0986938766610341,0.00569303538038901,0.0904619515566777,0.133527515154177,0.131524266133568,0.122106366478903,0.14733249654639,-0.0402993725846649,0.0596004655852291,0.0448595871036193,-0.112056259106484,-0.0903446384836638,-0.0215623086308743,-0.0457339885514896,0.0603552195588307,0.120455985363699,0.110235864076904,0.149776279475476,-0.122740889583149,-0.0546308111414644,-0.0488982611160108,-0.0391897312795963,-0.0506773507079556,-0.0410967959883148,-0.0491065922205958,-0.0398422378904883,-0.101129905192448,-0.0802932159611297,-0.0834553470087301,-0.0857603907742145,-0.0840506517229199,-0.0741520418805589,-0.0874780542173435
"67",-0.040149107226545,0.0250012885986018,0.114839155576053,0.108946641439597,-0.0298037776892512,-0.0018222084632107,-0.00203712753171518,-0.0358484976784767,0.0430442585733091,-0.0263979638644831,0.0579002994263707,0.0661653455224198,-0.0243954235000714,0.100447439018956,0.0825418616660907,-0.0108786764185334,-0.0112672630800502,0.067488857322278,-0.0105087141705112,0.00209174752746368,-0.0107942507160483,0.0818348429560033,0.0494388734980553,-0.0084797514476137,-0.0301256367245202,-0.0900585723208242,-0.0190151746843254,-0.0259200716574879,-0.0205909241369788,-0.0413496131161508,-0.00514348889664848,-0.101207113632793,-0.037410720479137,-0.0810515226999375,-0.1081370894147,-0.101993326359646,-0.0939583913330518,-0.105584547360723
"68",0.209801799465391,0.103523088347339,0.0809487315679132,0.0497215127132461,-0.159260822009717,-0.0957791036742881,-0.0144712222120845,0.173081912998554,-0.0469178548630848,-0.0492222381379284,0.117089995551969,0.0537740582401652,-0.0512268987289589,-0.0114592690986593,-0.0176542577383883,-0.219959389512709,-0.179046108117119,-0.208819084375258,-0.214693023936855,-0.176585390708218,-0.168598356122655,-0.104637014621588,-0.0470717268739562,0.0173834261765825,-0.0260493677057435,-0.10716789671123,-0.0134257148113657,-0.060336293401151,-0.0780037077973996,-0.130203436215041,-0.0373368165738047,-0.121391605396564,-0.133710553400848,-0.0930603144653299,-0.106832110846926,-0.174587077996386,-0.076231029241048,-0.126753600862289
"69",0.111963788093142,0.135665104355432,0.127876431565366,0.0999788788950783,0.082006448728066,0.0588596177610839,0.0158530350124079,-0.0223916672479207,0.120745006340647,0.0982126500319358,0.050162731002576,0.126002579517314,-0.035768145873789,0.110157232097265,0.0331349372991137,0.0224428991717215,0.00793954654787763,0.0707805805636898,0.109348502774113,0.119233191170845,0.156001200046664,0.12768662819018,0.173974717327104,-0.0389116844975791,-0.0393052943013208,-0.0351722101046615,-0.0223760466325295,-0.0193544923092012,-0.0217537192006085,-0.0192724325722695,-0.030523011735258,-0.104126121248393,-0.0445960028568869,-0.0438652524665081,-0.0968705380244861,-0.0596968460239762,-0.0733699094258636,-0.090661408962085
"74",0.0566412488477183,-0.0202438960393433,0.130536633674579,0.119537257282837,0.0374983121267696,0.0504576195899667,0.0568005651485745,-0.060135611967213,0.0540662207732928,0.00343396385280786,0.0751065053328303,0.0941971819682753,-0.0309315504144046,0.13298935883759,0.074228303175907,0.0170645120672054,0.00547178412188465,0.114609864853444,0.0265557910787932,0.0417680327656482,0.0294871359049224,0.139044900853831,0.0617793955828115,-0.0335174517342736,-0.00404755328471751,-0.00984978975426342,0.00151252486498423,-0.038453422582266,-0.0352327401768186,-0.0553911234088064,-0.0319014731069356,-0.0870610510161021,-0.0558908697093167,-0.053766003161741,-0.0804819656233638,-0.0883758575362099,-0.0716363490486041,-0.0921791877972789
"76",0.158122876823549,-0.0412492136484106,0.0370549569220589,0.0681298662222364,0.151050804574214,0.0602977551181911,0.244498529176409,0.203768450137506,0.121358233288146,0.177356472896643,0.211301291314378,0.164650916970847,-0.063648324800781,-0.0677556500229901,-0.0787960602220366,-0.0393499939070022,-0.154392678485362,-0.0770620261218853,-0.141316976184479,0.0386496791528585,-0.0474984643581369,0.0407084854892053,0.0100633363947964,-0.0760718703846458,-0.0249820817367511,0.0559514385054051,-0.051620240767955,-0.0654967830987221,-0.0761412011153537,-0.10114071318963,-0.0553400612054353,-0.05738935058485,-0.114058465252415,-0.0900385420446459,-0.0912617668803922,-0.10168649513801,-0.0256903999425513,-0.0948459675605306
"77",0.201030130887342,0.0818717078866059,0.0541176449864568,0.0439454823478425,0.0664422914048895,0.128745447219538,0.067633423003306,-0.0430992946492256,0.113812728661095,0.0552717528322142,0.0307038107777147,0.0546125457140181,-0.0723913967283448,-0.00352511631903386,-0.0712744050653557,0.0128479325959447,-0.0537171871371122,-0.0686210340074079,-0.00768927990807746,-0.0482726407297106,0.0193214291595091,-0.00473363579034544,0.0486275995588851,-0.0999785735436142,-0.074745832387996,-0.109095324487276,-0.0235570015584635,-0.0094932359567627,-0.0048663252145941,-0.0121260396056544,0.001657016451123,-0.0746375619299037,-0.0474691927217704,-0.0648441591557811,-0.12364439734823,-0.0719762636938981,-0.0498985599702602,-0.114434302044543
"80",0.143155554416446,0.040705892410383,0.0385703220855787,0.0411197327371949,0.161918576852724,0.10663701871661,0.154327080793974,0.17817655399704,0.145058704730296,0.232836470680862,0.147261944163209,0.160406925446721,-0.0572163679581468,-0.0464247668698,-0.0706136682436976,-0.00989927283532448,-0.085026758678437,-0.0662831031312692,-0.0291952925751628,0.136895709584168,0.0850314225587172,0.0346991965119171,0.110754089490713,-0.05709826799826,-0.0322142360354049,0.00523658103831931,-0.0520395745653371,-0.0575460690437341,-0.047230753657631,-0.0561084920557991,-0.0366035857997618,-0.0458631086222336,-0.0773032093916223,-0.0543843308019545,-0.00222701656208092,-0.0394906063307138,-0.0539718263994313,-0.0494052250812531
"82",0.242554964024123,-0.0454093834278813,0.0519346691718451,0.0512013885474831,0.0916068658489151,0.0595991824589329,0.0971177989903413,-0.0457586179819939,0.0555221445026507,0.016309072435893,0.0311669561503172,0.0483484407748565,-0.0479302817626521,-0.0214779301280945,-0.0939136107092899,0.094339395449681,0.00354489722862238,0.107649249810132,0.0381376794506376,0.0464497508197946,-0.0158551636256104,0.070288204774359,-0.00344550485302403,-0.0933917117185288,-0.0325825265071454,0.0681441476915616,0.00532341995960665,0.0111407014269068,0.0106854634819104,0.0105406484904932,-0.000604087251510813,0.130738338404712,0.0168880434627609,-0.0138140341442854,-0.0691007572584929,-0.000654204901535376,-0.0538607235226319,-0.103123181196211
"83",0.101538453694354,0.196386086389743,0.0544027591547362,0.052387662535847,-0.0584114754862744,0.025586862903681,0.0870785184094818,0.217234784829807,0.0691852520353957,0.0221647232717452,0.169953141268388,0.0902025809741383,-0.0749609019186628,-0.0556241733366784,-0.0756094313930626,-0.204816802971209,-0.239610997895491,-0.223860804181833,-0.206131005826044,-0.171108318373269,-0.16763936087051,-0.130105467195076,-0.0511833770789585,-0.00894047337645862,-0.016626682019493,-0.0931042302565378,-0.0439828936761519,-0.0971029994260554,-0.111736806822597,-0.177888364955579,-0.0542001087262431,-0.0780385145891934,-0.15537329054708,-0.0882909101257693,-0.140298444387621,-0.195988687660695,-0.0515823298691741,-0.140681377459662
"84",-0.0640243621211805,0.049905286794097,0.0560425156996078,0.060284334079163,-0.126601066040835,0.027910494052321,0.0256857372914136,0.106443876825596,0.0726659557463535,-0.0230226908660799,0.0977795784177142,0.0456772343841712,-0.0300982324452887,0.00971458285127081,0.0338825177273286,-0.177708727401521,-0.151031809135417,-0.134632419400243,-0.193841151922077,-0.131987993390862,-0.128786373170996,-0.127352017577966,-0.0713543364924258,0.0507295734935617,-0.0236583055339993,-0.0552265190249334,-0.0127422703123283,-0.0812189424730502,-0.0853566038436875,-0.1309463150366,-0.0459681243186557,-0.0736269456481349,-0.106196391821454,-0.0437088889033362,-0.0647785410166303,-0.134447506600514,-0.0080793971709405,0.103955051071011
"87",0.109008631379745,0.170834035554398,0.107425049865667,0.0809277923346748,0.0694975019173746,0.0499380106457355,0.094504698018569,0.156520100899295,0.134832393339904,0.173685161258262,0.165704119592209,0.177834406503436,-0.0470677668623612,0.0479774419421711,0.0380999329415929,-0.1334343944816,-0.0838259205797588,-0.0350090698131277,-0.0463370468244832,0.0908518536872363,0.122489070246722,0.0947607862598777,0.163692847238749,-0.107925962977724,-0.0645963783784712,-0.00712189221773669,-0.0622140527693851,-0.0653234539324071,-0.059234885615835,-0.0683490806274383,-0.0361106021662695,-0.0842685917963896,-0.0868628641896096,-0.0740975550278239,-0.0525842606192308,-0.0780875590612873,-0.0807549644158944,-0.0540438251503113
"89",-0.058110427182527,-0.0177311717866599,0.103582844987178,0.103758016362598,-0.0202773507467493,0.0289143387557636,-0.0143003143382677,-0.0853731363131833,-0.184752435220463,-0.06968515863486,0.0466115384201303,-0.0185713330026521,-0.0341462035171545,0.108061368059775,0.0659811936134749,0.00776729472038148,5.75324996605134e-05,0.0710976461621099,-0.0147386561874149,-0.0438454254357682,-0.0376305297829804,0.0741632568481489,0.0146954944249225,-0.0278606799171353,-0.0252543220340646,0.0238295746705828,-0.0399345367541864,-0.0765908890583199,-0.0728277501689543,-0.0965873903282054,-0.0407345136485798,-0.111295514767284,-0.0885608043855484,-0.0824364109250968,-0.102841583636701,-0.0994148520880843,-0.0974710394748115,-0.110203900125766
"91",0.193944447599917,-0.0411251261650998,0.0513997182199673,0.0447147267645812,0.056983259749474,-0.00968454649009874,0.0442797306107892,-0.0495982746114984,-0.158024787299111,-0.0723589153036643,0.0182136463196219,-0.0285066116275139,-0.0663660629040746,-0.0121511479831955,-0.078472903796668,0.0567119237135653,0.0283080976587558,0.109579452096517,0.033513198940806,-0.0299915297066187,-0.0773178126485415,0.0695052119392102,-0.0187143811945726,-0.055212396881076,-0.0311522614988647,-0.0600030077908324,-0.00199189156062192,0.0383716908052518,0.0214739298811787,0.00954914271798227,-0.0386022399890076,0.0559867052848361,0.0029108615754361,-0.0257507770892543,-0.086566112683501,-0.0145900838905662,-0.0668665423146929,-0.110415177407386
"93",0.180602424260207,0.0977215915726096,0.157474177479383,0.109936388391151,-0.0312464876355043,-0.00612263320216151,-0.0704058412977842,-0.0332984642976855,-0.125626379713065,0.000271950428946201,0.0383632429312087,0.0376411499500356,-0.0339398504675348,0.147920570661244,0.0713181847044377,0.0058364197851537,0.0365701337402872,0.0919483606565482,0.0847672964816145,0.047464046400474,0.125548762655673,0.168984467384746,0.140743170203885,-0.0486306083280992,-0.0414615636336971,-0.0337760175777261,-0.0101368735799784,-0.049203611119781,-0.0321725046836521,-0.0475119385852027,-0.0594075156704869,-0.119244532834009,-0.070969323141612,-0.085044517106406,-0.0937769048553793,-0.0747345248696654,-0.103585250364319,-0.0890220018955072
"94",0.191675208805224,0.0815562847073602,0.121085015908775,0.0916999099933558,0.115754921021417,0.187967723074723,0.0863472616222981,0.0102462218878614,0.0915489773433935,0.114873505793624,0.0647607494532155,0.122900510216884,-0.0392304006086736,0.0626020664003726,-0.0313475700034698,0.0673529800469388,0.00888941128925567,0.0815757212800474,0.111670867691081,0.114233806997129,0.145724303742537,0.132981591796666,0.133285664582108,-0.0796311479909616,-0.0443249624595135,-0.0135103402545996,-0.015343442366456,0.0201237238866363,0.00463404168466588,0.0035737367048161,-0.01292573051966,-0.00250775153989789,-0.0323782238398114,-0.0534307699292753,-0.0577360837926394,-0.0240873487084773,-0.0621471825118548,-0.0847424336218432
"95",0.0205063224668382,0.0345659179297511,0.0711671192000515,0.0697510126245265,0.0783378052833278,0.153138128694632,0.237459141049918,0.29836254803929,0.0966557136154024,0.236886189966784,0.275680048451463,0.244216215226567,-0.0487725853793861,0.00133520972969988,0.0153879165862611,-0.131973038108437,-0.233139668243575,-0.159391176702686,-0.174574995703853,-0.0132050425007036,0.00963490527021558,0.0198040099263202,0.104624638997075,0.106225130412258,0.0265846318929287,0.016168636451879,-0.0374723940565235,-0.078360707074056,-0.075634146026545,-0.114067936785454,-0.0310300074016006,-0.115890578531774,-0.118717413555126,-0.0850146220469439,-0.0769696806570802,-0.137614322572165,-0.0940672252886635,-0.111125497327763
"47",-0.079045616578024,-0.0999124198935047,-0.162913915111908,-0.168790361023388,0.270502043050613,0.316383923076825,0.29690332129637,0.240247024676726,0.131837304187362,0.222639816809649,0.0147561518066933,0.0770048132061644,-0.0704975974807548,-0.21599792096224,-0.150500609783943,0.104570369731282,0.0107954328757527,-0.0675849385582374,0.0645317459644019,0.187480021310587,0.0820439356094877,-0.115727032745229,-0.00906880515770403,-0.0694036168160115,-0.00812158571549542,0.0373399801964181,-0.042371037281407,-0.0524515178731031,-0.0588669475810861,-0.0503586901288931,-0.034506125468501,0.0490908496419298,-0.090425737390731,0.0102946175149148,0.294178254331751,0.143512992536203,-0.000248670748853429,0.0924421156288496
"16",-0.122075508989655,-0.105943548187281,-0.158643502011207,-0.269499642463727,-0.175771059614319,-0.305521160184378,-0.31046033774892,-0.134698599133243,0.0329538164067701,-0.122256191095019,-0.281359460936238,-0.152761041270799,-0.061691684732197,-0.158768590795889,-0.183089744116139,0.039209440347239,0.136608738536455,-0.0536646016035876,0.0763090285505806,-0.00821069773474906,0.0197680546027117,-0.103296781377186,-0.0974240485627767,-0.00294339702081125,-0.0182528598473626,-0.240708845075572,0.0714204220195992,0.8097116831972,0.410131175454752,0.408518066676544,0.165516798703636,0.311457962847278,0.257300726727263,0.0772255058523413,-0.0638120855078593,0.220198394495298,-0.00126217345761531,-0.015393025726175
"19",-0.0130979268370014,-0.000286486718489749,-0.0302616561597955,-0.0496819196207608,-0.226544931690504,-0.154103078201076,-0.0355294550363016,0.115444816208706,0.0030642662517263,-0.166530022359468,0.0110283788050365,-0.0765462101735657,-0.033718359478002,-0.143596012845772,-0.106270042945281,-0.188599959756863,-0.242145585312259,-0.326101188167763,-0.302262251382054,-0.356984071376624,-0.292844215234455,-0.310104527496344,-0.235509924328873,0.48620756772435,0.153120181755019,-0.0102581145811001,0.0601359131472644,-0.0373289529991907,-0.0573732708522266,-0.101032464355908,0.00167398456167884,0.164162720373855,-0.0026394710095363,0.054110565777798,-0.0262346883099993,-0.129146738806763,0.00876025102728034,-0.110367680638593
"45",-0.0285705445784234,-0.0844795410522305,-0.135633915125934,-0.163587916072674,0.072332932407049,0.0551066390427204,0.056913707000803,0.10028915927627,-0.00424453453830549,0.0647435450196677,-0.0714125824495723,-0.0443739626484319,-0.065171249666964,-0.184611386275743,-0.131742635649872,0.0716712703800718,0.030228524232737,-0.0844219964296955,0.0209024894265564,0.0602322279207452,0.0388580270802367,-0.104796779820072,-0.0294870054296814,-0.0198733545767483,-0.0358187535495232,0.12479310808517,-0.0343490219050396,-0.000218743654280793,-0.0320609845648267,0.0352015780750583,-0.00293640063769707,0.173007737394144,-0.00444765379140224,0.080422596705556,0.253720995526961,0.164519039492458,0.110374800610905,0.17143510669521
"8",-0.0600884261316023,-0.0979606262194108,-0.132942953507377,-0.158708509650014,0.119238161716147,0.166998107397829,0.0896986234784142,0.0232816376833224,-0.00261631495679031,0.0726193500629405,-0.11121901773682,-0.0505175889282165,-0.0501104835049953,-0.157123561914492,-0.133800110921228,0.120723587151136,0.121428046600895,-0.00226597348666063,0.122620188782112,0.10750828052027,0.0769509423389095,-0.0881393923285299,-0.0378480265525413,-0.0247515572763533,-0.00952132396068896,0.228579043072061,-0.0209282579807843,0.00857017106724694,0.0159818099982429,0.0666553001536851,-0.00817788801195795,0.102362596614872,0.0441448751465311,0.0832782034391567,0.277183573621953,0.202147284083845,0.0767386778977626,0.167605330594099
"1",-0.0398364467057714,-0.239542645328368,-0.116358626893814,-0.13339879281177,0.133688355242655,0.227618851106586,0.133812217146063,-0.0182036483495805,-0.281536267793296,-0.100306859493057,-0.126061043914092,-0.229688680829378,-0.0682281859564508,-0.155224712040054,-0.129547447811407,0.176679917163408,0.119792840869611,-0.00357111601546405,0.0709194355083122,-0.0223430036265369,-0.12417763801025,-0.131143984146548,-0.156849853619125,0.0390991187989627,-0.00667246604768573,-0.0435853240587992,0.0159048172399292,-0.0158779990255804,-0.0193773845896502,-0.00345832248073285,0.00236973598413533,0.00520901281259834,-0.015500409177955,0.008891172594325,0.247364014914125,0.131693929318747,-0.00128684062395741,0.016640683260317
"34",-0.100367214408069,-0.220295757861382,-0.168690334399276,-0.242537848727875,-0.0160937162787552,-0.123418012277962,0.00478382269840586,0.0735978386348042,0.0189433295764948,0.0176207711388959,-0.0747495411271722,-0.0718441668490779,-0.0538786743997645,-0.221683805454677,-0.140356465946734,0.00956428276052941,-0.0539740603722314,-0.0574130073357046,-0.105175801908054,-0.028467792811968,-0.0853312118984029,-0.129355048936524,-0.175044980156535,0.114217311945975,0.0192125519923777,0.285703262476749,0.0239489299714896,0.106757511503315,0.0564218008756545,0.143076835437924,0.0646187175571187,0.299924883689859,0.214426490546388,0.323673843360519,0.0991202620599745,0.16355128374533,0.434737673349152,0.098891665284315
